04060,"Oil, sunflower, linoleic (less than 60%)",tbsp,36316
04060,"Oil, sunflower, linoleic (less than 60%)",cup,36317
04060,"Oil, sunflower, linoleic (less than 60%)",tsp,36318
04073,"Margarine, regular, hard, soybean (hydrogenated)",gram,36319
04073,"Margarine, regular, hard, soybean (hydrogenated)",tsp,36320
04073,"Margarine, regular, hard, soybean (hydrogenated)",stick,36321
04501,"Oil, cocoa butter",gram,36322
04501,"Oil, cocoa butter",tablespoon,36323
04501,"Oil, cocoa butter",cup,36324
04501,"Oil, cocoa butter",tsp,36325
04506,"Oil, sunflower, linoleic, (approx. 65%)",gram,36326
04506,"Oil, sunflower, linoleic, (approx. 65%)",tbsp,36327
04506,"Oil, sunflower, linoleic, (approx. 65%)",cup,36328
04506,"Oil, sunflower, linoleic, (approx. 65%)",tsp,36329
04517,"Oil, grapeseed",gram,36330
04517,"Oil, grapeseed",tablespoon,36331
04517,"Oil, grapeseed",cup,36332
04517,"Oil, grapeseed",tsp,36333
04528,"Oil, walnut",gram,36334
04528,"Oil, walnut",tbsp,36335
04528,"Oil, walnut",cup,36336
04528,"Oil, walnut",tsp,36337
04529,"Oil, almond",gram,36338
04529,"Oil, almond",tablespoon,36339
04529,"Oil, almond",cup,36340
04529,"Oil, almond",tsp,36341
04532,"Oil, hazelnut",gram,36342
04532,"Oil, hazelnut",tablespoon,36343
04532,"Oil, hazelnut",cup,36344
04532,"Oil, hazelnut",tsp,36345
04536,"Oil, sheanut",gram,36346
04536,"Oil, sheanut",tablespoon,36347
04536,"Oil, sheanut",cup,36348
04536,"Oil, sheanut",tsp,36349
04574,"Fat, duck",gram,36350
04574,"Fat, duck",tbsp,36351
04574,"Fat, duck",cup,36352
04575,"Fat, turkey",gram,36353
04575,"Fat, turkey",tbsp,36354
04575,"Fat, turkey",tsp,36355
04575,"Fat, turkey",cup,36356
04576,"Fat, goose",gram,36357
04576,"Fat, goose",tbsp,36358
04576,"Fat, goose",cup,36359
04581,"Oil, avocado",gram,36360
04581,"Oil, avocado",tbsp,36361
04581,"Oil, avocado",cup,36362
04581,"Oil, avocado",tsp,36363
04582,"Oil, canola",gram,36364
04582,"Oil, canola",tbsp,36365
04582,"Oil, canola",cup,36366
04582,"Oil, canola",tsp,36367
04583,"Oil, mustard",gram,36368
04583,"Oil, mustard",tbsp,36369
04583,"Oil, mustard",cup,36370
04583,"Oil, mustard",tsp,36371
04610,"Margarine, regular, 80% fat, composite, stick, with salt",gram,36372
04610,"Margarine, regular, 80% fat, composite, stick, with salt",tbsp,36373
04610,"Margarine, regular, 80% fat, composite, stick, with salt",cup,36374
04610,"Margarine, regular, 80% fat, composite, stick, with salt",tsp,36375
04610,"Margarine, regular, 80% fat, composite, stick, with salt","pat (1"" sq, 1/3"" high)",36376
04610,"Margarine, regular, 80% fat, composite, stick, with salt",stick,36377
04641,"Salad dressing, mayonnaise, light",gram,36378
04641,"Salad dressing, mayonnaise, light",tablespoon,36379
04708,"Mayonnaise, reduced fat, with olive oil",gram,36380
04708,"Mayonnaise, reduced fat, with olive oil",tbsp,36381
04708,"Mayonnaise, reduced fat, with olive oil",cup,36382
04709,"Salad dressing, mayonnaise-type, light",gram,36383
05011,"Chicken, broilers or fryers, meat only, raw",gram,36384
05011,"Chicken, broilers or fryers, meat only, raw",oz,36385
05011,"Chicken, broilers or fryers, meat only, raw",unit (yield from 1 lb ready-to-cook chicken),36386
05011,"Chicken, broilers or fryers, meat only, raw","chicken, bone and skin removed",36387
05023,"Chicken, gizzard, all classes, raw",gram,36388
05023,"Chicken, gizzard, all classes, raw",oz,36389
05023,"Chicken, gizzard, all classes, raw",lb,36390
05025,"Chicken, heart, all classes, raw",gram,36391
05025,"Chicken, heart, all classes, raw",heart,36392
05025,"Chicken, heart, all classes, raw",unit (yield from 1 lb ready-to-cook chicken),36393
05027,"Chicken, liver, all classes, raw",gram,36394
05027,"Chicken, liver, all classes, raw",liver,36395
05039,"Chicken, broilers or fryers, light meat, meat only, raw",gram,36396
05039,"Chicken, broilers or fryers, light meat, meat only, raw",unit (yield from 1 lb ready-to-cook chicken),36397
05039,"Chicken, broilers or fryers, light meat, meat only, raw","chicken, bone and skin removed",36398
05047,"Chicken, broilers or fryers, separable fat, raw",gram,36399
05047,"Chicken, broilers or fryers, separable fat, raw",tbsp,36400
05047,"Chicken, broilers or fryers, separable fat, raw",unit (yield from 1 lb ready-to-cook chicken),36401
05047,"Chicken, broilers or fryers, separable fat, raw","chicken, separable fat",36402
05053,"Chicken, broilers or fryers, back, meat only, raw",gram,36403
05053,"Chicken, broilers or fryers, back, meat only, raw",unit (yield from 1 lb ready-to-cook chicken),36404
05053,"Chicken, broilers or fryers, back, meat only, raw","back, bone and skin removed",36405
05066,"Chicken, broilers or fryers, drumstick, meat and skin, raw",gram,36406
05066,"Chicken, broilers or fryers, drumstick, meat and skin, raw",drumstick with skin,36407
05066,"Chicken, broilers or fryers, drumstick, meat and skin, raw",drumstick,36408
05080,"Chicken, broilers or fryers, leg, meat only, raw",gram,36409
05080,"Chicken, broilers or fryers, leg, meat only, raw",oz,36410
05080,"Chicken, broilers or fryers, leg, meat only, raw","leg, bone and skin removed (Sum of drumstick+thigh+back meat only)",36411
05080,"Chicken, broilers or fryers, leg, meat only, raw",thigh bone and skin removed,36412
05080,"Chicken, broilers or fryers, leg, meat only, raw",drumstick bone and skin removed,36413
05080,"Chicken, broilers or fryers, leg, meat only, raw",back bone and skin removed,36414
05088,"Chicken, broilers or fryers, neck, meat only, raw",gram,36415
05088,"Chicken, broilers or fryers, neck, meat only, raw",unit (yield from 1 lb ready-to-cook chicken),36416
05088,"Chicken, broilers or fryers, neck, meat only, raw","neck, bone and skin removed",36417
05096,"Chicken, broilers or fryers, dark meat, thigh, meat only, raw",gram,36418
05096,"Chicken, broilers or fryers, dark meat, thigh, meat only, raw",thigh without skin,36419
05096,"Chicken, broilers or fryers, dark meat, thigh, meat only, raw",oz,36420
05105,"Chicken, broilers or fryers, wing, meat only, raw",gram,36421
05105,"Chicken, broilers or fryers, wing, meat only, raw","wing, bone and skin removed (yield from 1 lb ready-to-cook chicken)",36422
05105,"Chicken, broilers or fryers, wing, meat only, raw","wing, bone and skin removed",36423
05111,"Canada Goose, breast meat, skinless, raw",gram,36424
05111,"Canada Goose, breast meat, skinless, raw",oz,36425
05111,"Canada Goose, breast meat, skinless, raw",breast,36426
05111,"Canada Goose, breast meat, skinless, raw",bird,36427
05139,"Duck, domesticated, meat and skin, raw",gram,36428
05139,"Duck, domesticated, meat and skin, raw",oz,36429
05139,"Duck, domesticated, meat and skin, raw",unit (yield from 1 lb ready-to-cook duck),36430
05139,"Duck, domesticated, meat and skin, raw",duck,36431
05141,"Duck, domesticated, meat only, raw",gram,36432
05141,"Duck, domesticated, meat only, raw",unit (yield from 1 lb ready-to-cook duck),36433
05141,"Duck, domesticated, meat only, raw",duck,36434
05143,"Duck, domesticated, liver, raw",gram,36435
05143,"Duck, domesticated, liver, raw",liver,36436
05143,"Duck, domesticated, liver, raw",unit (yield from 1 lb ready-to-cook duck),36437
05144,"Duck, wild, meat and skin, raw",gram,36438
05144,"Duck, wild, meat and skin, raw",oz,36439
05144,"Duck, wild, meat and skin, raw",unit (yield from 1 lb ready-to-cook duck),36440
05144,"Duck, wild, meat and skin, raw",duck,36441
05145,"Duck, wild, breast, meat only, raw",gram,36442
05145,"Duck, wild, breast, meat only, raw",unit (yield from 1 lb ready-to-cook duck),36443
05145,"Duck, wild, breast, meat only, raw","breast, bone and skin removed",36444
05146,"Goose, domesticated, meat and skin, raw",gram,36445
05146,"Goose, domesticated, meat and skin, raw",oz,36446
05146,"Goose, domesticated, meat and skin, raw",unit (yield from 1 lb ready-to-cook goose),36447
05146,"Goose, domesticated, meat and skin, raw",goose,36448
05148,"Goose, domesticated, meat only, raw",gram,36449
05148,"Goose, domesticated, meat only, raw",oz,36450
05148,"Goose, domesticated, meat only, raw",unit (yield from 1 lb ready-to-cook goose),36451
05148,"Goose, domesticated, meat only, raw",goose,36452
05150,"Goose, liver, raw",gram,36453
05150,"Goose, liver, raw",liver,36454
05150,"Goose, liver, raw",unit (yield from 1 lb ready-to-cook goose),36455
05153,"Pheasant, raw, meat and skin",gram,36456
05153,"Pheasant, raw, meat and skin",oz,36457
05153,"Pheasant, raw, meat and skin",unit (yield from 1 lb ready-to-eat pheasant),36458
05153,"Pheasant, raw, meat and skin",pheasant,36459
05154,"Pheasant, raw, meat only",gram,36460
05154,"Pheasant, raw, meat only",oz,36461
05154,"Pheasant, raw, meat only",unit (yield from 1 lb ready-to-eat pheasant),36462
05154,"Pheasant, raw, meat only",pheasant,36463
05155,"Pheasant, breast, meat only, raw",gram,36464
05155,"Pheasant, breast, meat only, raw",oz,36465
05155,"Pheasant, breast, meat only, raw",unit (yield from 1 lb ready-to-eat pheasant),36466
05155,"Pheasant, breast, meat only, raw","breast, bone and skin removed",36467
05156,"Pheasant, leg, meat only, raw",gram,36468
05156,"Pheasant, leg, meat only, raw",unit (yield from 1 lb ready-to-eat pheasant),36469
05156,"Pheasant, leg, meat only, raw","leg, bone and skin removed",36470
05157,"Quail, meat and skin, raw",gram,36471
05157,"Quail, meat and skin, raw",quail,36472
05157,"Quail, meat and skin, raw",unit (yield from 1 lb ready-to cook quail),36473
05158,"Quail, meat only, raw",gram,36474
05158,"Quail, meat only, raw",quail,36475
05158,"Quail, meat only, raw",unit (yield from 1 lb ready-to cook quail),36476
05159,"Quail, breast, meat only, raw",gram,36477
05159,"Quail, breast, meat only, raw",oz,36478
05159,"Quail, breast, meat only, raw",unit (yield from 1 lb ready-to cook quail),36479
05159,"Quail, breast, meat only, raw",breast,36480
05167,"Turkey, whole, meat only, raw",gram,36481
05167,"Turkey, whole, meat only, raw",oz,36482
05167,"Turkey, whole, meat only, raw",bird,36483
05171,"Turkey, whole, giblets, raw",gram,36484
05171,"Turkey, whole, giblets, raw",oz,36485
05171,"Turkey, whole, giblets, raw",giblets,36486
05173,"Turkey, gizzard, all classes, raw",gram,36487
05173,"Turkey, gizzard, all classes, raw",raw gizzard,36488
05175,"Turkey, heart, all classes, raw",gram,36489
05175,"Turkey, heart, all classes, raw",piece,36490
05177,"Turkey, liver, all classes, raw",gram,36491
05177,"Turkey, liver, all classes, raw",raw liver,36492
05179,"Turkey from whole, neck, meat only, raw",gram,36493
05179,"Turkey from whole, neck, meat only, raw",oz,36494
05179,"Turkey from whole, neck, meat only, raw",lb,36495
05185,"Turkey from whole, light meat, raw",gram,36496
05185,"Turkey from whole, light meat, raw",serving,36497
05187,"Turkey from whole, dark meat, meat only, raw",gram,36498
05187,"Turkey from whole, dark meat, meat only, raw",serving,36499
05191,"Turkey, all classes, breast, meat and skin, raw",gram,36500
05191,"Turkey, all classes, breast, meat and skin, raw",unit (yield from 1 lb ready-to-cook turkey),36501
05191,"Turkey, all classes, breast, meat and skin, raw","breast, bone removed",36502
05193,"Turkey, all classes, leg, meat and skin, raw",gram,36503
05193,"Turkey, all classes, leg, meat and skin, raw",unit (yield from 1 lb ready-to-cook turkey),36504
05193,"Turkey, all classes, leg, meat and skin, raw","leg, bone removed",36505
05195,"Turkey, all classes, wing, meat and skin, raw",gram,36506
05195,"Turkey, all classes, wing, meat and skin, raw",unit (yield from 1 lb ready-to-cook turkey),36507
05195,"Turkey, all classes, wing, meat and skin, raw","wing, bone removed",36508
05215,"Turkey, back from whole bird, meat only, raw",gram,36509
05215,"Turkey, back from whole bird, meat only, raw",oz,36510
05215,"Turkey, back from whole bird, meat only, raw",back,36511
05219,"Turkey, breast, from whole bird, meat only, raw",gram,36512
05219,"Turkey, breast, from whole bird, meat only, raw",oz,36513
05219,"Turkey, breast, from whole bird, meat only, raw",breast,36514
05227,"Turkey, wing, from whole bird, meat only, raw",gram,36515
05227,"Turkey, wing, from whole bird, meat only, raw",oz,36516
05227,"Turkey, wing, from whole bird, meat only, raw",wing,36517
05302,"Poultry, mechanically deboned, from backs and necks without skin, raw",gram,36518
05302,"Poultry, mechanically deboned, from backs and necks without skin, raw",lb,36519
05303,"Poultry, mechanically deboned, from mature hens, raw",gram,36520
05303,"Poultry, mechanically deboned, from mature hens, raw",lb,36521
05305,"Ground turkey, raw",gram,36522
05305,"Ground turkey, raw",lb,36523
05305,"Ground turkey, raw","patty, 4 oz",36524
05307,"Chicken, cornish game hens, meat and skin, raw",gram,36525
05307,"Chicken, cornish game hens, meat and skin, raw",oz,36526
05307,"Chicken, cornish game hens, meat and skin, raw",bird,36527
05309,"Chicken, cornish game hens, meat only, raw",gram,36528
05309,"Chicken, cornish game hens, meat only, raw",oz,36529
05309,"Chicken, cornish game hens, meat only, raw",bird,36530
05309,"Chicken, cornish game hens, meat only, raw",bird whole,36531
05332,"Chicken, ground, raw",gram,36532
05332,"Chicken, ground, raw",oz crumbled,36533
05335,"Chicken, feet, boiled",gram,36534
05335,"Chicken, feet, boiled",oz,36535
05335,"Chicken, feet, boiled",lb,36536
05651,"Ostrich, oyster, raw",gram,36537
05651,"Ostrich, oyster, raw",serving ( cooked from 4 oz raw),36538
05651,"Ostrich, oyster, raw",oz,36539
05662,"Ground turkey, fat free, raw",gram,36540
05662,"Ground turkey, fat free, raw",patty (cooked from 4 oz raw),36541
05662,"Ground turkey, fat free, raw",oz,36542
05662,"Ground turkey, fat free, raw",lb,36543
06076,"Soup, beef broth, cubed, dry",gram,36544
06076,"Soup, beef broth, cubed, dry",cube,36545
06080,"Soup, chicken broth or bouillon, dry",gram,36546
06080,"Soup, chicken broth or bouillon, dry",cube,36547
06080,"Soup, chicken broth or bouillon, dry",teaspoon,36548
06081,"Soup, chicken broth cubes, dry",gram,36549
06081,"Soup, chicken broth cubes, dry",cube,36550
06112,"Sauce, teriyaki, ready-to-serve",gram,36551
06112,"Sauce, teriyaki, ready-to-serve",tbsp,36552
06112,"Sauce, teriyaki, ready-to-serve",fl oz,36553
06112,"Sauce, teriyaki, ready-to-serve",cup,36554
06118,"Gravy, brown, dry",gram,36555
06118,"Gravy, brown, dry",tbsp,36556
06120,"Gravy, chicken, dry",gram,36557
06120,"Gravy, chicken, dry",tbsp,36558
06120,"Gravy, chicken, dry",serving,36559
06122,"Gravy, mushroom, dry, powder",gram,36560
06122,"Gravy, mushroom, dry, powder",cup (8 fl oz),36561
06123,"Gravy, onion, dry, mix",gram,36562
06123,"Gravy, onion, dry, mix",cup (8 fl oz),36563
06124,"Gravy, pork, dry, powder",gram,36564
06124,"Gravy, pork, dry, powder",serving,36565
06126,"Gravy, turkey, dry",gram,36566
06126,"Gravy, turkey, dry",serving,36567
06147,"Soup, beef mushroom, canned, condensed",gram,36568
06147,"Soup, beef mushroom, canned, condensed",cup (4 fl oz),36569
06147,"Soup, beef mushroom, canned, condensed",can (10.75 oz),36570
06149,"Soup, chicken mushroom, canned, condensed",gram,36571
06149,"Soup, chicken mushroom, canned, condensed",cup,36572
06150,"Sauce, barbecue",gram,36573
06150,"Sauce, barbecue",tbsp,36574
06150,"Sauce, barbecue",cup,36575
06150,"Sauce, barbecue",cup,36576
06152,"Sauce, pizza, canned, ready-to-serve",gram,36577
06152,"Sauce, pizza, canned, ready-to-serve",cup,36578
06159,"Soup, tomato, canned, condensed",gram,36579
06159,"Soup, tomato, canned, condensed",cup,36580
06159,"Soup, tomato, canned, condensed",can,36581
06164,"Sauce, salsa, ready-to-serve",gram,36582
06164,"Sauce, salsa, ready-to-serve",tbsp,36583
06164,"Sauce, salsa, ready-to-serve",cup,36584
06164,"Sauce, salsa, ready-to-serve",cup,36585
06167,"Sauce, homemade, white, thick",gram,36586
06167,"Sauce, homemade, white, thick",cup,36587
06167,"Sauce, homemade, white, thick",cup,36588
06169,"Sauce, ready-to-serve, pepper, TABASCO",gram,36589
06169,"Sauce, ready-to-serve, pepper, TABASCO",tsp,36590
06169,"Sauce, ready-to-serve, pepper, TABASCO",tsp,36591
06963,Fish broth,gram,36592
06963,Fish broth,cup,36593
06963,Fish broth,fl oz,36594
07019,"Chorizo, pork and beef",gram,36595
07019,"Chorizo, pork and beef",oz,36596
07019,"Chorizo, pork and beef","link (4"" long)",36597
07024,"Frankfurter, chicken",gram,36598
07024,"Frankfurter, chicken",oz,36599
07024,"Frankfurter, chicken",link,36600
07025,"Frankfurter, turkey",gram,36601
07025,"Frankfurter, turkey",oz,36602
07025,"Frankfurter, turkey",frankfurter,36603
07027,"Ham, chopped, not canned",gram,36604
07027,"Ham, chopped, not canned","slice (1 oz) (4"" x 4"" x 3/32"" thick)",36605
07027,"Ham, chopped, not canned","slice (4-1/4"" x 4-1/4"" x 1/16"")",36606
07029,"Ham, sliced, regular (approximately 11% fat)",gram,36607
07029,"Ham, sliced, regular (approximately 11% fat)",grams 1 serving,36608
07029,"Ham, sliced, regular (approximately 11% fat)",slice,36609
07030,"Ham, minced",gram,36610
07030,"Ham, minced",oz,36611
07030,"Ham, minced","slice (4-1/4"" x 4-1/4"" x 1/16"")",36612
07036,"Sausage, Italian, pork, raw",gram,36613
07036,"Sausage, Italian, pork, raw","link, 4/lb",36614
07036,"Sausage, Italian, pork, raw","link, 5/lb",36615
07050,"Mortadella, beef, pork",gram,36616
07050,"Mortadella, beef, pork",oz,36617
07050,"Mortadella, beef, pork",slice (15 per 8 oz package),36618
07057,"Pepperoni, beef and pork, sliced",gram,36619
07057,"Pepperoni, beef and pork, sliced",oz,36620
07057,"Pepperoni, beef and pork, sliced",piece,36621
07057,"Pepperoni, beef and pork, sliced",oz,36622
07059,"Polish sausage, pork",gram,36623
07059,"Polish sausage, pork",oz,36624
07059,"Polish sausage, pork","sausage (10"" long x 1-1/4"" dia)",36625
07074,"Smoked link sausage, pork",gram,36626
07074,"Smoked link sausage, pork","link (4"" long x 1-1/8"" dia)",36627
07074,"Smoked link sausage, pork","link, little (2"" long x 3/4"" dia)",36628
07075,"Sausage, smoked link sausage, pork and beef",gram,36629
07075,"Sausage, smoked link sausage, pork and beef",oz,36630
07081,"Turkey breast, sliced, prepackaged",gram,36631
07081,"Turkey breast, sliced, prepackaged",slice,36632
07926,"Salami, Italian, pork",gram,36633
07926,"Salami, Italian, pork",oz,36634
07939,"Frankfurter, pork",gram,36635
07939,"Frankfurter, pork",link,36636
07968,"Kielbasa, fully cooked, grilled",gram,36637
07968,"Kielbasa, fully cooked, grilled",oz,36638
07968,"Kielbasa, fully cooked, grilled",link,36639
07969,"Kielbasa, fully cooked, pan-fried",gram,36640
07969,"Kielbasa, fully cooked, pan-fried",link,36641
07970,"Kielbasa, fully cooked, unheated",gram,36642
07970,"Kielbasa, fully cooked, unheated",oz,36643
07970,"Kielbasa, fully cooked, unheated",link,36644
07974,"Bacon, turkey, low sodium",gram,36645
07974,"Bacon, turkey, low sodium",serving,36646
07977,"Ham, smoked, extra lean, low sodium",gram,36647
07979,"Sausage, pork, turkey, and beef, reduced sodium",gram,36648
07979,"Sausage, pork, turkey, and beef, reduced sodium",oz,36649
07979,"Sausage, pork, turkey, and beef, reduced sodium",serving,36650
09002,"Acerola juice, raw",gram,36651
09002,"Acerola juice, raw",cup,36652
09002,"Acerola juice, raw",fl oz,36653
09003,"Apples, raw, with skin",gram,36654
09003,"Apples, raw, with skin","cup, quartered or chopped",36655
09003,"Apples, raw, with skin",cup slices,36656
09003,"Apples, raw, with skin","large (3-1/4"" dia)",36657
09003,"Apples, raw, with skin","medium (3"" dia)",36658
09003,"Apples, raw, with skin","small (2-3/4"" dia)",36659
09003,"Apples, raw, with skin","extra small (2-1/2"" dia)",36660
09003,"Apples, raw, with skin",NLEA serving,36661
09021,"Apricots, raw",gram,36662
09021,"Apricots, raw","cup, halves",36663
09021,"Apricots, raw","cup, sliced",36664
09021,"Apricots, raw",apricot,36665
09037,"Avocados, raw, all commercial varieties",gram,36666
09037,"Avocados, raw, all commercial varieties","cup, cubes",36667
09037,"Avocados, raw, all commercial varieties","cup, pureed",36668
09037,"Avocados, raw, all commercial varieties","cup, sliced",36669
09037,"Avocados, raw, all commercial varieties","avocado, NS as to Florida or California",36670
09038,"Avocados, raw, California",gram,36671
09038,"Avocados, raw, California","cup, pureed",36672
09038,"Avocados, raw, California","fruit, without skin and seed",36673
09038,"Avocados, raw, California",NLEA serving,36674
09039,"Avocados, raw, Florida",gram,36675
09039,"Avocados, raw, Florida","cup, pureed",36676
09039,"Avocados, raw, Florida",fruit without skin and seeds,36677
09040,"Bananas, raw",gram,36678
09040,"Bananas, raw","cup, mashed",36679
09040,"Bananas, raw","cup, sliced",36680
09040,"Bananas, raw","extra small (less than 6"" long)",36681
09040,"Bananas, raw","small (6"" to 6-7/8"" long)",36682
09040,"Bananas, raw","medium (7"" to 7-7/8"" long)",36683
09040,"Bananas, raw","large (8"" to 8-7/8"" long)",36684
09040,"Bananas, raw","extra large (9"" or longer)",36685
09040,"Bananas, raw",NLEA serving,36686
09042,"Blackberries, raw",gram,36687
09042,"Blackberries, raw",cup,36688
09050,"Blueberries, raw",gram,36689
09050,"Blueberries, raw",cup,36690
09050,"Blueberries, raw",berries,36691
09060,"Carambola, (starfruit), raw",gram,36692
09060,"Carambola, (starfruit), raw","cup, cubes",36693
09060,"Carambola, (starfruit), raw","cup, sliced",36694
09060,"Carambola, (starfruit), raw","large (4-1/2"" long)",36695
09060,"Carambola, (starfruit), raw","medium (3-5/8"" long)",36696
09060,"Carambola, (starfruit), raw","small (3-1/8"" long)",36697
09063,"Cherries, sour, red, raw",gram,36698
09063,"Cherries, sour, red, raw","cup, without pits",36699
09063,"Cherries, sour, red, raw","cup, with pits, yields",36700
09070,"Cherries, sweet, raw",gram,36701
09070,"Cherries, sweet, raw","cup, with pits, yields",36702
09070,"Cherries, sweet, raw","cup, without pits",36703
09070,"Cherries, sweet, raw",cherry,36704
09070,"Cherries, sweet, raw",NLEA serving,36705
09078,"Cranberries, raw",gram,36706
09078,"Cranberries, raw","cup, chopped",36707
09078,"Cranberries, raw","cup, whole",36708
09079,"Cranberries, dried, sweetened",gram,36709
09079,"Cranberries, dried, sweetened",cup,36710
09083,"Currants, european black, raw",gram,36711
09083,"Currants, european black, raw",cup,36712
09084,"Currants, red and white, raw",gram,36713
09084,"Currants, red and white, raw",cup,36714
09088,"Elderberries, raw",gram,36715
09088,"Elderberries, raw",cup,36716
09089,"Figs, raw",gram,36717
09089,"Figs, raw","large (2-1/2"" dia)",36718
09089,"Figs, raw","medium (2-1/4"" dia)",36719
09089,"Figs, raw","small (1-1/2"" dia)",36720
09107,"Gooseberries, raw",gram,36721
09107,"Gooseberries, raw",cup,36722
09110,"Goji berries, dried",gram,36723
09110,"Goji berries, dried",tbsp,36724
09111,"Grapefruit, raw, pink and red and white, all areas",gram,36725
09111,"Grapefruit, raw, pink and red and white, all areas","cup sections, with juice",36726
09111,"Grapefruit, raw, pink and red and white, all areas","large (approx 4-1/2"" dia)",36727
09111,"Grapefruit, raw, pink and red and white, all areas","medium (approx 4"" dia)",36728
09111,"Grapefruit, raw, pink and red and white, all areas","small (approx 3-1/2"" dia)",36729
09112,"Grapefruit, raw, pink and red, all areas",gram,36730
09112,"Grapefruit, raw, pink and red, all areas","cup sections, with juice",36731
09112,"Grapefruit, raw, pink and red, all areas","fruit (3-3/4"" dia)",36732
09112,"Grapefruit, raw, pink and red, all areas",NLEA serving,36733
09113,"Grapefruit, raw, pink and red, California and Arizona",gram,36734
09113,"Grapefruit, raw, pink and red, California and Arizona","cup sections, with juice",36735
09113,"Grapefruit, raw, pink and red, California and Arizona","fruit (3-3/4"" dia)",36736
09114,"Grapefruit, raw, pink and red, Florida",gram,36737
09114,"Grapefruit, raw, pink and red, Florida","cup sections, with juice",36738
09114,"Grapefruit, raw, pink and red, Florida","fruit (3-3/4"" dia)",36739
09116,"Grapefruit, raw, white, all areas",gram,36740
09116,"Grapefruit, raw, white, all areas","cup sections, with juice",36741
09116,"Grapefruit, raw, white, all areas","fruit (3-3/4"" dia)",36742
09117,"Grapefruit, raw, white, California",gram,36743
09117,"Grapefruit, raw, white, California","cup sections, with juice",36744
09117,"Grapefruit, raw, white, California","fruit (3-3/4"" dia)",36745
09118,"Grapefruit, raw, white, Florida",gram,36746
09118,"Grapefruit, raw, white, Florida","cup sections, with juice",36747
09118,"Grapefruit, raw, white, Florida","fruit (3-3/4"" dia)",36748
09128,"Grapefruit juice, white, raw",gram,36749
09128,"Grapefruit juice, white, raw",cup,36750
09128,"Grapefruit juice, white, raw",fl oz,36751
09128,"Grapefruit juice, white, raw",fruit yields,36752
09129,"Grapes, muscadine, raw",gram,36753
09129,"Grapes, muscadine, raw",grape,36754
09139,"Guavas, common, raw",gram,36755
09139,"Guavas, common, raw",cup,36756
09139,"Guavas, common, raw","fruit, without refuse",36757
09140,"Guavas, strawberry, raw",gram,36758
09140,"Guavas, strawberry, raw",cup,36759
09140,"Guavas, strawberry, raw",fruit without refuse,36760
09148,"Kiwifruit, green, raw",gram,36761
09148,"Kiwifruit, green, raw","cup, sliced",36762
09148,"Kiwifruit, green, raw","fruit (2"" dia)",36763
09148,"Kiwifruit, green, raw",NLEA serving,36764
09149,"Kumquats, raw",gram,36765
09149,"Kumquats, raw",fruit without refuse,36766
09152,"Lemon juice, raw",gram,36767
09152,"Lemon juice, raw",cup,36768
09152,"Lemon juice, raw",fl oz,36769
09152,"Lemon juice, raw",lemon yields,36770
09152,"Lemon juice, raw",wedge yields,36771
09156,"Lemon peel, raw",gram,36772
09156,"Lemon peel, raw",tbsp,36773
09156,"Lemon peel, raw",tsp,36774
09159,"Limes, raw",gram,36775
09159,"Limes, raw","fruit (2"" dia)",36776
09159,"Limes, raw",NLEA serving,36777
09164,"Litchis, raw",gram,36778
09164,"Litchis, raw",cup,36779
09164,"Litchis, raw",fruit without refuse,36780
09176,"Mangos, raw",gram,36781
09176,"Mangos, raw",cup pieces,36782
09176,"Mangos, raw",fruit without refuse,36783
09181,"Melons, cantaloupe, raw",gram,36784
09181,"Melons, cantaloupe, raw","cup, balls",36785
09181,"Melons, cantaloupe, raw","cup, cubes",36786
09181,"Melons, cantaloupe, raw","cup, diced",36787
09181,"Melons, cantaloupe, raw","melon, large (about 6-1/2"" dia)",36788
09181,"Melons, cantaloupe, raw","wedge, large (1/8 of large melon)",36789
09181,"Melons, cantaloupe, raw","melon, medium (about 5"" dia)",36790
09181,"Melons, cantaloupe, raw","wedge, medium (1/8 of medium melon)",36791
09181,"Melons, cantaloupe, raw","melon, small (about 4-1/4"" dia)",36792
09181,"Melons, cantaloupe, raw","wedge, small (1/8 of small melon)",36793
09181,"Melons, cantaloupe, raw",cantaloupe balls,36794
09181,"Melons, cantaloupe, raw",NLEA serving,36795
09183,"Melons, casaba, raw",gram,36796
09183,"Melons, casaba, raw","cup, cubes",36797
09183,"Melons, casaba, raw",melon,36798
09183,"Melons, casaba, raw",fruit,36799
09184,"Melons, honeydew, raw",gram,36800
09184,"Melons, honeydew, raw","cup, diced (approx 20 pieces per cup)",36801
09184,"Melons, honeydew, raw","cup, balls",36802
09184,"Melons, honeydew, raw","melon (5-1/4"" dia)",36803
09184,"Melons, honeydew, raw","melon (6"" - 7"" dia)",36804
09184,"Melons, honeydew, raw","wedge (1/8 of 5-1/4"" dia melon)",36805
09184,"Melons, honeydew, raw","wedge (1/8 of 6"" to 7"" dia melon)",36806
09184,"Melons, honeydew, raw",honeydew balls,36807
09184,"Melons, honeydew, raw",NLEA serving,36808
09190,"Mulberries, raw",gram,36809
09190,"Mulberries, raw",cup,36810
09190,"Mulberries, raw",fruit,36811
09191,"Nectarines, raw",gram,36812
09191,"Nectarines, raw",cup slices,36813
09191,"Nectarines, raw","small (2-1/3"" dia)",36814
09191,"Nectarines, raw","medium (2-1/2"" dia)",36815
09191,"Nectarines, raw","large (2-3/4"" dia)",36816
09191,"Nectarines, raw",NLEA serving,36817
